year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324
1948,-163.7891453,10.60873037,188.665968,201.2238728,127.8642478,32.27871328,24.35279825,16.96626846,12.27515234,11.30451025,7.807232582,18.85601723,35.34521066,7.0843648,51.31683768,262.3451655,218.339567,242.2800627,-157.9150533,68.73856134,149.691489,130.2122142,4.60314607,-65.378428,-22.00173741,22.94741779,22.14589827,13.70233154,42.42313082,56.81827577,58.53392133,67.33609385,90.71424176,301.1962958,258.7400061,225.0551691,-171.6584163,-20.71369244,-19.78294393,-53.71426266,-142.4791226,-84.04479312,-9.892128304,15.83826436,24.11093098,34.42498863,51.27500936,42.43536293,53.49328112,55.9397073,101.2405964,269.3021341,226.9996906,201.5719788,-199.3986724,-124.9412817,-140.7595608,-108.277174,-100.2971467,-21.81331854,23.61851606,31.61131809,38.97892949,55.28745719,89.2145879,60.30395842,-11.48047627,-28.72215961,2.671865803,175.0982382,269.8509555,191.4495808,-213.8931684,-198.2045113,-219.1044546,-121.2423221,-33.46111977,92.54595111,29.3626918,23.43593148,36.75070985,52.26199048,65.02108221,59.81046577,2.318545825,-63.17483061,-35.17990321,138.4576182,58.29941172,170.7992796,-206.1953476,-179.5590252,-138.1537108,-67.23317938,31.98962988,86.26270785,-10.90298755,-12.89918915,23.08355629,39.00781752,24.29198048,34.43792641,11.77509381,16.06490127,80.64982041,257.638064,140.9525096,226.1755421,-189.9872997,-130.4340101,4.777078707,-7.097099409,2.394264535,-1.937904671,5.470634565,14.70176801,20.0081854,15.20036504,-5.315628679,-2.322279839,-9.775531926,20.86817493,97.3693137,288.2425788,210.0065584,248.4363345,-175.4067383,-117.8742057,-5.329463593,13.74504779,10.7011886,48.3922671,48.64268264,29.09242813,26.67280725,20.46039822,1.880525772,-50.48989325,-36.50729579,10.5060801,35.7960782,198.138554,254.2202115,270.3612629,-164.7686383,-52.79374549,153.8533994,273.6713742,103.4816159,63.17629127,34.46550845,23.4666029,30.71444075,42.33054968,49.0783566,37.00829995,52.69542119,27.41251237,49.61326035,198.3518827,294.7218728,297.2696341,-160.9536927,6.024487639,304.3780083,419.3687677,254.0932927,134.6959655,13.36557968,30.16410012,38.21145003,40.07992596,39.8178017,16.11183313,4.103662778,-20.42566587,52.41555661,256.7977964,318.2125754,314.4992191,-168.9765566,20.76932055,323.8980429,302.985043,221.1082755,157.088669,21.70793674,6.688586927,15.93758277,18.05808122,16.27694075,-19.28324493,-17.96926002,-45.4480248,65.7259187,350.6414377,404.5360124,343.2117861,-188.0778349,-33.84937276,236.8958046,145.9285813,115.7292288,135.8555549,68.11269515,37.04962911,7.44021063,2.124658872,-5.486049704,-41.01541765,-24.58717994,10.52165327,132.4300805,386.8509371,456.8617144,363.4295955,-200.222188,-99.15337884,83.49601181,65.64109405,24.29806059,-19.42876612,9.016152578,23.44155675,5.261402705,-2.236083984,-10.70309323,-39.57554564,-43.38781153,-4.247074493,67.39841911,291.3347444,411.4768635,343.9951565,-186.0203849,-57.75044313,-19.21429527,16.19322309,97.73670019,55.74792397,0.727872666,-6.491683333,-1.050608178,-4.835283671,9.814389582,1.90495572,-37.89806209,-62.55518749,-8.942675447,201.0635435,394.8215106,311.051854,-179.4744029,-64.37971476,-125.9937125,-5.796417654,180.6928201,124.6802009,23.403174,-8.901543604,-1.091250903,19.65620234,30.84022083,25.03762943,19.43753762,33.20948269,64.46268996,246.2027304,366.9450307,310.4785349,-178.9087165,-154.0969481,-153.5080926,-100.7223293,86.19851225,28.63746539,-43.43067828,-34.97204005,-3.532993264,15.24685794,17.70316764,16.06304932,51.36901019,57.95374371,86.96539808,317.0468566,366.0826633,313.9954809,-173.3149757,-116.8054316,-72.26009672,58.69623472,-39.5190438,-113.0012441,-55.21786708,-23.93114064,-2.053307102,7.04621281,-9.379228148,-21.54192697,-4.178603917,0.092976609,64.42505134,359.3369149,341.0670233,297.4776327,-172.6718407,-110.6462009,43.90918052,173.1133105,63.81796975,-33.1615935,6.716274314,6.326879214,7.510438684,-0.419870037,-10.22276578,5.329310587,6.772387361,-31.01326553,44.57755562,271.3360939,253.5143157,270.4824996
1949,-145.2743137,-396.0008277,-160.8134632,170.8860432,345.8937278,206.2428856,118.8911894,34.68440811,6.571416985,7.471014153,-6.378131187,-15.55023277,-12.23913992,-25.42613325,271.6284221,686.2688105,731.8251017,872.023654,-93.00581255,-291.9861091,-260.1670315,-97.59473158,116.1323819,118.2382102,98.87179774,68.36386067,5.557153153,6.518981934,19.46542818,0.795021371,-27.19203082,-61.89724355,174.1356285,642.5465765,765.340409,835.2011042,-34.18045002,-157.2483604,-325.5911104,-379.3907153,-112.5842252,-51.58440493,16.742088,27.62927999,12.14883381,7.625489117,4.482773036,0.827574847,-42.54437758,-174.0385642,21.74297678,553.4219461,724.4733845,797.1193421,12.58442082,-25.75146234,-234.1730129,-368.7854748,-210.4771394,-50.91921454,-8.58851519,17.74339817,16.603075,22.97391959,18.53783009,9.238162524,-52.58594502,-182.9654457,85.37511287,601.6644003,658.9639316,818.4875446,42.39711479,15.74659959,-132.3144765,-186.9024784,-138.76538,27.09520648,3.87026016,-14.40397331,15.53000672,12.955594,-35.9782464,-70.35554985,-74.1420865,-157.1682388,96.7871378,588.2953257,564.5867042,843.3372435,54.51955717,15.62798654,-37.45485823,-41.98952704,-32.04162012,42.15766635,-19.74722583,-53.67891327,-4.523743512,-7.111323108,-65.10114696,-85.62878502,-79.57829974,-124.279276,53.36130722,550.1251856,504.6034496,877.2861378,46.68115736,-24.63151989,15.68467148,79.66822042,5.080299691,-85.89707215,-28.75849141,-8.590651421,-14.68114565,-22.53803828,-33.97096315,-37.51063433,-46.19099823,-128.524037,42.00975559,545.2978766,537.8060579,928.6478823,26.28131104,-74.40368569,-37.72875559,43.97350238,2.354936156,-92.54566015,-51.03193894,8.102071684,-7.366438356,-19.3894553,-4.654630478,-36.21834784,-122.7131063,-271.4376455,-86.4662509,437.669743,645.1867642,942.3114582,10.17063172,-34.60606238,-17.28057276,33.89049039,90.14622769,-3.040749746,-29.28241636,-9.075572393,-8.202917648,-9.857377562,-7.301587249,-13.56378257,-73.57630732,-207.7517332,-118.1515102,353.8295439,595.708201,906.4099539,4.235455239,19.98353305,61.80385057,198.0938654,195.9847721,86.92850944,15.0515538,8.402991726,-8.869543624,-3.49612385,11.9072182,41.61201623,56.13595038,-96.31293393,-12.64975101,380.1568662,588.1303611,904.1111576,-5.2138003,49.14633471,110.9368002,165.2969327,116.4442741,80.80638143,68.33690403,19.94041798,-18.37235375,-15.97231429,1.87825911,-12.25327667,25.08988305,-128.8677025,46.12722486,577.386799,806.2390764,935.1895083,-24.4971464,-3.238044634,60.16454242,-52.85132588,-62.40059296,77.91323309,87.56453841,32.35443868,-23.40830011,-27.69046564,-28.3308373,-85.19321306,-111.2207249,-208.8015889,111.1825219,778.1776583,837.2371416,924.7347713,-48.09785942,-103.7987035,-28.63924209,-36.44301239,-69.21902926,-10.35466944,13.18985863,17.75839024,-10.80945911,-13.75457764,-17.75509518,-53.22343382,-91.55919825,-145.8092693,164.7216613,726.5830964,774.8015095,883.4860622,-67.34142983,-93.58497682,-3.26117027,46.50688276,19.28314794,36.10980141,-1.404207413,-5.038192122,-10.90375759,-13.37513963,9.676328058,36.65324674,2.737130779,-103.8544429,83.32014194,552.569708,696.2691425,855.7156113,-90.06217141,-63.60517862,45.23230064,113.4294124,110.3687844,118.6413825,68.26145036,24.81214048,11.05572175,26.3299084,33.23737659,31.02829105,14.47763772,-56.29051731,31.04563674,414.1683065,607.9876333,829.6634103,-106.6758674,-149.8944334,-72.14951105,-0.459328847,95.65694731,78.56037798,25.01573286,-8.373834479,-0.860813089,17.48196537,7.998699868,2.478881836,-28.45838238,-103.7588417,-21.61925768,232.6858947,516.5685642,821.1972631,-127.9642066,-350.042248,-388.1596329,-35.87017153,107.0922843,19.19095559,-22.16159267,-6.539844252,4.336951687,13.13544621,-7.433854613,-22.03576242,-34.87043741,-82.79044624,42.41211188,226.8094491,530.9399481,844.9120199,-156.5151635,-497.4435642,-335.7175895,123.3586108,296.8725962,153.623929,75.56386953,35.65970392,2.001588586,-3.169931072,-34.4533566,-50.75638277,-42.2051517,-56.29213516,217.1524458,487.232273,639.9861174,890.5095992
1950,-108.7479465,-101.0546607,-279.0471668,-285.888493,-75.98584988,91.75832754,73.87574747,-7.529031832,-3.538690436,-8.565790046,-20.70625619,-28.21527183,26.69323312,73.73768511,103.0993084,300.804394,369.8042276,525.7908049,-107.6110372,-124.5079597,-237.9783718,-205.8721364,-27.56073332,83.93748997,44.45187587,-8.887237967,-4.986731124,-17.60662842,-16.98537748,-8.849509879,-19.19441119,37.66067881,170.2794273,422.6399603,366.0303504,575.3854303,-102.2070613,-82.62543561,-205.2540133,-119.2871997,-33.28594636,-13.59728335,55.11537902,30.03961934,4.679656564,-4.60375893,4.958969325,41.8984977,-6.217778454,-57.00584934,116.8171955,330.0042215,454.6085774,592.2799867,-102.08544,-34.48998773,-144.0371487,-71.2273083,-28.97683423,-9.832788755,17.29216108,-1.586130639,-2.91126826,3.692547524,-6.131664537,-18.57427644,-41.29346456,-111.2918007,-39.62366642,270.2573568,420.5686679,573.8463093,-108.0523481,-65.53330764,-121.0360952,-11.33503451,-14.9219352,-2.470528381,-42.98893173,-31.4673278,-3.077476188,1.103787357,-23.0148675,-44.7801104,-38.74395418,-49.16195219,2.019620712,349.7228159,287.7509498,639.0202269,-106.8619736,-57.46118582,-48.96108382,16.17966242,62.74866308,42.18073764,-10.64255053,-53.97151581,-25.21600425,-18.31969713,-55.51026561,-37.69000328,-19.37950824,-13.27726181,87.70011337,357.5311915,390.9388378,745.7956593,-96.97979235,-34.81248913,20.96457871,11.68695821,41.81125672,-2.438026742,-34.64081563,-63.03913775,-42.85271548,-38.45576289,-66.42457643,-47.89185992,-15.36238495,-29.27055798,60.47185276,320.4957526,422.3168001,722.1500796,-92.66162109,-68.51367104,13.96258963,18.64934467,32.98304895,-3.795721185,-17.30244676,-10.17490586,-43.59770056,-57.05833958,-56.56857091,-65.20772772,-23.26718349,-20.57857566,7.868648999,319.3708538,450.7421842,606.6607624,-92.66915099,-50.85032507,111.4610654,254.5201291,157.1498288,33.8938816,2.024529444,-11.42158069,-39.10440691,-44.86659387,-49.86475864,-41.41650474,-0.283704784,-38.21968977,-50.4373378,262.7730863,332.9658914,545.2795218,-93.74818734,-19.0785397,227.6375298,287.4396906,175.0461735,56.61509391,-9.759115141,-10.85237937,-12.66000993,-12.81869465,7.72515033,15.13063196,26.22207098,-26.5437689,-85.41806156,3.218450677,204.7959494,528.5975467,-94.492792,-1.245877201,189.0605795,-109.2496982,-63.45044029,32.55101034,36.38548801,14.48851369,-2.377541738,0.085974288,29.18776839,62.24806611,63.69010277,119.7906837,71.5035066,-62.73026641,203.6406267,540.7627505,-93.49525431,-22.75977315,60.94121478,-243.4354323,-83.2713205,-1.279454898,8.455895829,19.53644551,15.20339422,18.28212958,27.7184791,45.82021468,88.42783471,223.2105571,286.840786,150.8566134,332.6971636,562.8542781,-79.9552813,36.78186286,91.61808212,-60.6775705,26.06252592,22.88031591,-5.328573985,30.12118321,37.32445202,40.70239258,36.83871585,27.48951784,29.86542333,179.5242268,275.9423644,257.018033,409.1163899,567.3078396,-60.850402,128.2392419,235.8761588,195.0676127,92.26343359,29.21124184,28.45095616,12.14637819,26.54076145,34.88731154,27.408872,29.09782681,7.32911076,9.601184584,52.71223178,257.1500303,420.0896991,569.6983383,-58.77616067,91.26176474,157.8202523,232.5476375,136.0456033,78.01632147,36.50571306,-22.67473696,-28.46759368,-31.47935674,-35.88048229,-17.47555417,7.990271999,-53.26292942,-88.56086961,136.8152182,368.8418203,526.4863474,-65.82729559,67.60141618,-9.902867983,26.34975318,83.26327055,80.4235982,22.08256635,-31.15300928,-29.3064918,-18.02755612,-26.41517953,-36.13604736,-7.267403381,-44.14580463,-104.1541698,104.6138122,364.2443455,516.7700781,-84.82138438,79.06352589,-62.54104154,-284.4130182,-105.3066415,88.53879495,75.78835851,2.962475084,-13.22585349,-11.90270076,-28.07374719,-25.96667062,21.18125936,35.41164116,-44.49590814,105.9935311,371.4708929,503.066683,-100.7693139,7.008034902,-232.0536491,-365.4515699,-163.829186,111.2110872,76.56222158,-7.308313657,-10.82732987,-13.93885197,-34.14653287,-27.08347017,51.10435758,84.58872421,9.822489699,125.5802955,386.6744719,503.094255
1951,4.037087636,34.27151113,-52.91154668,-255.5568889,-254.7340188,-83.71689219,-48.38298056,-90.50626572,-19.96898829,-9.097467292,-18.14845589,-5.523682477,72.00518381,144.3281392,139.2140545,226.7395137,267.4556559,237.1779509,11.8395854,110.3119256,252.2882908,122.317805,-10.03180266,17.63902805,-11.76150304,-52.29959148,-13.04569109,-28.53887939,-0.151637247,19.86130555,29.07267866,30.80435557,29.98859479,240.6346502,226.9350745,316.5996637,26.18301433,170.5954506,373.7171781,369.0812085,204.1968417,39.55469419,-15.4221576,-17.48290263,-27.30978435,-31.38757241,-33.82026651,16.93072426,35.80529283,-55.96477268,-61.19574393,166.4821267,121.432613,360.8588441,37.19941105,171.920962,249.5650852,190.9370594,180.2461272,38.60294123,20.47050581,-15.80536892,-16.27119258,-7.372454918,2.907092787,22.51239348,31.22515117,-28.79149555,-3.021554607,127.8935873,192.1889072,300.8754231,36.42885307,149.1252007,165.938148,56.64769254,87.30645836,-14.285836,-52.89646347,-41.13413688,-15.80733459,-11.20541674,-48.63876886,-38.15474419,33.38232756,35.65378267,92.67165929,191.2389292,99.39542002,277.9190916,20.94662016,114.9862629,270.9703737,149.1136224,70.5762998,19.77784457,-73.76346118,-76.70051972,-23.83953941,-16.9814403,-61.54407909,-66.17004478,-26.07384418,67.27028457,113.5986119,197.0430933,164.9246776,288.3288624,-7.937311878,59.89179554,194.1864415,213.8891066,118.7806171,-28.29209168,-61.96778096,-67.13807574,-43.62700747,-39.95997432,-45.93873659,-58.74427691,-69.09669892,14.25477161,92.27141331,190.7559455,196.5959138,279.7078799,-36.99133301,-57.36822426,55.89209402,75.82707904,103.4854904,24.945917,-52.04780809,-53.88370712,-42.43711707,-42.0068259,-32.18337804,-46.9658454,-63.66397304,-34.35311179,16.76641511,176.4200481,226.4821134,202.1182209,-50.70101134,-110.7097001,14.11151708,-56.41230502,84.59160123,87.55727272,-38.47687436,-39.61609974,-32.51328142,-28.20216516,-32.24000278,-71.1752938,-83.69898799,-47.16884749,27.0190831,156.8651884,161.9833474,175.259075,-45.43324593,-127.0751828,-40.09971389,-28.247077,191.8393254,136.7104308,-0.020528715,-8.525047825,-13.0182863,-10.73312336,11.73693012,-7.293623415,-31.55331964,63.84722232,175.1615283,153.5181943,117.8978171,200.2370731,-24.78136622,-127.5252961,14.77035731,184.1999478,208.8646232,84.03959677,21.64092014,-2.114025377,-19.20823021,-16.25277083,5.489343095,12.39143769,4.318886953,157.905857,289.9682283,188.1675607,154.8641374,240.7198428,-8.954543858,-129.8444289,-15.14032819,30.85723124,12.85087188,1.840051938,9.41127913,-3.474968061,-21.80539484,-14.56357355,-7.495571189,-21.5026613,53.52567406,278.3202373,356.2044945,255.0066988,233.2386065,272.8634945,-5.338276902,-110.7706274,-77.20332901,-20.32240693,-16.64401705,-16.24993311,-11.3044651,6.360563095,-4.788524053,-5.546447754,-8.188811002,-25.7126306,40.82434667,227.2374836,275.3436095,233.6091585,245.2169758,287.7765896,-2.097167133,-19.05067507,19.8872062,71.92369184,76.02979101,54.31512368,52.23293858,12.08589235,-2.963449975,-6.726152812,-16.39758552,-17.36927524,22.25092472,34.81938527,53.62940707,115.3723813,230.6636127,299.961644,5.209435032,39.78654501,76.83606041,172.1837459,176.0634256,80.25905829,7.159826827,-15.66436099,-31.70831633,-42.38060186,-50.16966687,-47.54843014,-23.4774404,-15.99284885,-14.9992241,79.04855556,224.7515493,301.7697336,16.70352716,116.6921755,102.7605231,274.4094456,297.0827286,33.84352007,-60.34236041,-50.06817042,-35.97256846,-28.55538815,-44.31276253,-43.57647705,-8.513191955,-32.49742816,-40.09166979,32.0478942,206.4621189,295.5775121,17.04195791,95.10148976,-43.33602445,65.60333921,208.442504,135.630958,57.70498448,-8.250110365,-15.63832907,-8.666372639,-17.46266321,-24.98290598,-4.550674229,-10.38120552,-62.52459466,-11.25640786,209.9664374,294.594515,5.435092874,7.402322011,-191.2123405,-371.0070508,-253.8919912,-40.69314868,-2.992160745,-37.36947088,-11.05407548,-9.903817791,-17.24809537,-7.619114706,58.90074429,79.07724961,44.82065864,125.6274147,265.4219084,269.1035323
1952,152.1761257,114.7751732,-102.5701771,-59.14276541,-17.956553,-42.88382334,-76.26316854,-94.94730576,-36.17675196,-31.67516505,-31.12477425,-29.19574058,-2.984806427,12.20185748,138.640385,304.5488398,193.0708292,191.422824,123.8601542,18.28287287,-89.74973412,-155.1960499,-215.4303622,-115.4314676,-97.41506749,-94.55996746,-29.70981462,-41.65570068,-4.555812052,17.34342225,-11.51423541,31.55563731,68.68250348,229.0502386,31.14473024,180.5961847,104.3809513,52.9652016,221.1451567,162.9491285,-112.5434537,-122.7358942,-36.19797547,-12.37584697,-23.26528972,-19.67065346,-4.436721593,-0.507996442,1.668940296,13.2501321,4.44543039,108.7287698,-40.33557547,140.4466126,103.4746186,154.341189,435.3177097,407.7341785,-24.37844556,-96.6064704,-18.12232867,-9.000620385,-11.62263301,2.237774575,23.70201466,38.60614348,3.337028608,-19.77690814,53.81206356,77.40188808,118.2843661,167.8859211,114.5551348,222.4652275,404.6138682,334.8715695,135.9432992,-8.418831603,-19.85788925,-19.13340446,-1.40254943,12.64053052,27.95693426,44.48630806,11.58856536,7.149082968,99.33254796,127.8485484,170.0555152,267.657617,128.9200699,260.0018269,333.9737917,249.9651849,271.9097959,139.9893314,16.6297273,-37.43056122,-5.694641949,3.158940563,3.879626967,11.48052895,8.740425841,36.9576625,155.9472447,204.6908594,294.0060985,337.3676198,134.5376027,215.9998278,203.3509923,182.8367995,161.5995868,75.3969342,2.850090131,-9.860243706,-20.91179751,-22.06043818,-2.048111589,21.02671918,54.92008575,83.62787952,191.2731833,230.9742682,262.4811677,332.9421939,130.7142944,141.4083871,119.1843304,65.70720599,26.44105676,23.94860255,-9.000994121,12.54884903,-3.421797243,-30.75511692,-31.77761632,-4.337244321,18.66598302,23.59256692,102.5558438,162.6223797,224.5916715,301.1584431,130.6182025,127.1958785,76.0217954,-56.4315311,-65.21864047,-13.60874291,18.37712954,4.11089001,-15.62058122,-17.89467004,-3.633008147,6.399047015,-5.841749217,12.10813005,90.46415146,164.6610258,175.3498025,277.9468191,137.719342,106.2644168,-71.51261672,-122.6980047,-58.34713703,66.00547477,53.50766953,15.97043557,-14.24533708,-22.40707356,-20.63599469,-23.28758093,64.06991034,156.3986139,199.9226977,214.3964292,124.1341452,280.1373416,147.4712583,94.07590014,-109.0894449,-141.9765048,24.41143715,124.0066988,89.99461887,25.67351124,-22.3462307,-25.51387923,-24.26584489,-25.33561309,97.31406518,224.5309791,274.5436067,243.9935495,190.4320085,302.5806216,160.5322115,101.7054978,-48.28040387,-99.43573751,2.064006649,56.81814032,27.58156722,-2.662162885,-32.90720148,-31.34653253,-34.40810781,-70.46164568,-43.16518287,70.31187543,184.0642968,230.755234,265.2406207,310.5373836,175.4607343,138.6375147,30.86326035,-93.1284372,-17.10825045,6.708685052,-3.366659922,-18.06436366,-30.10840931,-32.13745117,-37.89108151,-45.07249388,-87.63164698,-14.25647391,86.20463248,166.4949006,272.9359699,319.0924465,183.0009164,192.4201501,132.2572013,74.05424604,-60.59527003,-118.6853646,-90.09176845,-44.89085325,-27.65943386,-28.41719285,-27.52673591,-11.90278354,-18.69847713,13.14049122,71.28162875,162.3702451,249.1431659,313.237706,192.0442739,270.4865572,256.0557259,130.650848,-86.63713596,-119.7628533,-83.63625472,-46.30510806,-45.2664218,-54.11967656,-54.28392468,-42.22036618,-18.61776023,36.66663601,71.66660842,98.43063564,185.0030141,278.2063181,200.9458367,345.1391359,305.1332648,211.1701267,-62.19656832,-163.7507792,-102.1721334,-41.23003565,-34.3332252,-42.50369137,-72.43696908,-91.66998291,-40.80054547,47.15491559,74.71198011,106.3534362,231.4946506,261.8278173,192.2358056,262.4170415,262.1708115,338.2940741,46.55322182,-193.8319936,-122.4053671,-36.96269581,-24.96028952,-23.75090633,-34.08796838,-32.40984689,-9.190322667,89.57033257,159.927981,279.869996,282.2280951,255.1261923,175.027256,222.6959621,142.184327,277.162688,193.0524668,-1.469821042,-54.98556895,-49.55703192,-31.22588944,-30.60059513,-34.58928189,-16.7661484,21.89769254,71.64420517,177.6247968,323.7723731,258.0574065,218.790361
1953,-172.8317478,-25.80551524,92.10651973,27.19915353,-16.44098904,-24.15311045,-79.12223837,-82.32450302,-26.10784327,-27.6044253,-21.37544564,-27.75195396,-9.409550079,38.43354693,101.1795696,129.1987422,167.9508951,199.3681365,-206.1149434,-24.32625799,140.0710667,-40.85034681,-170.4989657,-70.56690456,-48.95132237,-53.22891277,-19.6455446,-22.69683838,11.11258394,5.102150277,-9.461928276,88.23056407,176.4870079,230.0050726,156.9157263,181.2110529,-231.0182186,17.82640765,225.1154936,-16.27285641,-228.5843472,-107.7195368,-11.15415223,0.518867388,9.553191721,24.31066978,53.43296835,35.93658364,-14.59229017,4.172739525,83.77587473,177.5669046,74.65478098,123.1595033,-231.9218658,70.98657477,256.3727024,33.37120244,-181.9756746,-49.46682196,27.00804243,34.49821995,36.75999639,51.28696891,84.27800343,73.67816497,-16.30292501,-145.1768715,-113.9920136,38.96872157,-3.72045564,113.0563923,-217.0302534,70.50673143,216.9905161,72.07994351,-58.13793862,144.9618447,103.6220302,49.10115365,58.34500916,68.68264478,86.51485663,77.48050972,-23.42956209,-198.4358169,-200.1529867,28.74167581,-28.88790517,208.753137,-199.3389023,38.92650949,140.9105592,133.0943353,165.8885557,202.4385501,149.5318269,45.83176788,47.03124916,52.33057142,61.35618947,72.28088295,29.21997906,-94.85630234,-113.9345912,97.7886988,109.7103221,276.822942,-189.986201,5.244822881,39.91037949,24.41230001,72.25901063,119.6770245,92.38384257,37.6411601,28.19599058,33.67051885,24.29704222,61.17155561,29.22404083,-24.96013317,-18.79877712,139.5774787,156.8572664,236.9287051,-188.196106,-35.16937172,23.98785818,65.01592181,83.44172815,110.7037905,94.72862014,59.56935684,36.18525842,21.10236599,-1.699247177,-22.88186102,8.01876622,-2.694176243,46.03124666,167.0043377,128.9868741,158.8334919,-183.7753522,-59.30442664,-22.75798975,-30.77601352,-28.72034946,32.15871314,77.4548273,45.35472546,21.54061263,19.30515906,7.053576326,12.29687416,-26.13093379,-64.4148802,-28.19582168,84.73432901,45.09913113,104.3497122,-175.4806702,-112.0997799,-179.4589058,-235.9984198,-189.9535823,81.97092887,99.16019638,56.84329934,28.9907469,19.50723308,20.55358051,2.23542932,-82.80814142,-198.2269354,-0.726716342,126.0684873,-3.163401146,80.73548617,-155.1310366,-144.7660188,-262.6239298,-184.5003085,73.82116616,235.1254732,139.7372947,49.80797169,14.04854469,8.530676437,4.103356766,-50.14652618,-112.4941624,-7.334377341,366.3846711,419.6953317,91.03253341,90.58721339,-129.3238676,-110.6388015,-223.0975425,9.975456342,244.9455984,265.7408088,115.8098997,23.46778096,-8.478734683,-4.433629702,-18.70785146,-60.74411638,25.56461449,322.3572246,728.7946435,675.4813692,267.1739703,125.9313045,-103.4168291,-12.63390862,-87.44826309,-81.41157929,58.93282621,35.42316259,1.245644765,-0.663912002,-6.383555791,-4.279785156,-21.48788327,-84.08286986,-60.56060206,207.3713337,498.9464538,596.4577913,318.4054524,148.697366,-90.24389565,32.6489099,-20.10986412,-76.29414263,-103.0833071,-25.82495201,-22.02347011,-19.4815515,-6.6864114,-7.104692851,-3.109438543,-8.471142913,-54.4675201,-73.98518016,93.77332797,335.5889951,220.1608661,197.0428208,-84.49887796,40.32444784,7.104431988,-86.4798283,-97.36510227,12.20980291,20.33139665,-2.743889796,-17.52002288,-33.24815557,-34.15489636,-26.1018359,-27.91243796,-39.43327854,-15.97609178,167.6122152,219.0641714,273.4255563,-85.82760077,63.56009538,-27.64017267,-49.90891381,-4.109532186,47.32856646,41.21379194,-9.39953028,-29.0834083,-31.55209225,-45.90352181,-39.68530273,31.85857318,42.31653668,0.392277966,141.8465392,249.9103611,269.179624,-113.0887794,51.46062062,23.90512545,128.9563055,123.8088981,60.18473001,10.81619054,-19.89915822,-25.44448142,-17.50493465,-24.45558313,-20.68786203,10.51115438,-18.76322456,-60.24828851,134.5810555,258.0070868,242.7571737,-142.0166283,41.17862816,80.75238121,214.3349902,161.5220103,17.38723462,-20.00430674,-25.23153143,-20.61346268,-25.17469181,-25.35801969,-15.43094332,-21.61188998,-60.96364395,-57.3650103,36.10849375,183.0893279,220.3111129
