Latitude,-70,-70,-70,-70,-70,-70,-70,-70,-70,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,60,60,60,60,60,60,60,60,60,70,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80
Longitude,180,200,220,240,260,280,300,320,340,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,0,20,40,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,0,40,60,80,100,160,180,200,220,240,260,280,320,340,0,40,60,80,100,160,180,200,220,240,260,280,320,340,0,60,80,100,120,140,160,180,200,220,240,260,280,340,0,60,80,100,120,140,160,180,200,220,240,260,280,320,340,60,80,100,120,140,160,180,200,220,240,260,280,300,320,340,40,60,120,140,160,180,200,220,240,280,300,320,340,140,160,180,200,220,240,280,300,320,340,0,20,120,140,160,180,200,220,300,320,340,160,180,200,220,300,320,340,0,20,160,180,220,280,300,320,340,0,40,60,180,220,240,260,280,300,340,0,20,40,60,80,100,120,140,160,180,200,220,240,260
1949,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.306027265,-0.289460133,0.07037025,-0.211049234,-0.540659417,-0.382913782,-0.314924627,-0.33513451,0.011635056,0.391566939,0.247439311,-0.033407123,-0.171292317,-0.329304785,-0.162108483,-0.218311175,0.123781697,0.24167394,0.875793427,0.163232113,0.110678473,-0.080998043,-0.422870663,-0.717586017,-0.735676017,-0.32608773,-0.621084667,-0.20425473,0.23057725,-0.339414883,-0.429790087,-0.595080047,-0.289072737,0.080564023,0.056859633,1.041253183,0.7447774,0.312302033,-0.0950769,-0.283588283,-0.400920867,-0.9030424,-0.576004267,-0.073146817,-0.752367567,-0.523015433,-0.284244367,-0.251048817,-0.403591617,-0.5847222,0.0128196,-0.050164167,-0.3263459,0.043125467,-0.153214167,-0.312100867,-0.1313741,-0.674678767,-0.152809133,-0.670273867,-0.610859933,-0.190988067,-0.318378633,-0.6404199,-0.5662682,-1.225917567,0.254183567,-0.0161433,-0.856135867,-0.2280899,0.326360867,-0.533883167,0.133938533,-0.1440048,0.574795733,-0.1350128,-0.784964233,-0.878282,-0.9671351,-1.399073567,0.488028233,-0.748901233,0.127448967,-0.372295933,-1.2139396,-1.1209385,-0.079764667,0.049395567,0.6385883,0.373194633,-0.472807033,-0.933378767,-1.565946867,-0.430552267,0.0286849,-0.1312217,-0.110301633,-0.171275067,-0.253663,-0.0451075,-0.139431267,-0.661405767,-0.567944967,-1.396859267,-1.443954033,-1.19607,-0.190411733,-0.197091867,0.3358183,-0.2429329,-0.181808,-0.409507867,0.131703967,0.0989279,-0.0515996,-0.393985467,-0.3178717,-0.200337433,-0.162277833,-0.2454011,-0.0897093,-0.392639,-0.4951128,-0.190237833,-0.430636867,0.1416064,0.335140067,-0.257170767,-0.667759133,-0.4439507,-0.442540133,-0.135792333,-0.017146867,-0.236671967,-0.431846133,-0.328673,0.151399433,-0.6079045,-0.090743433,-0.201957,-0.538249367,-1.022041633,0.086483567,0.046483033,0.047877967,0.481686567,0.868276733,0.617048267,-0.310549267,-0.4335984,-0.106108733,1.323048367,1.132748417,1.835105167,0.863900833,1.217473933,-0.024360067,1.134598667,-0.628604483,-0.27945671,1.3601348,0.876873183,-0.1527344,-0.584172783,0.584408417,0.436538633,0.302560283,-0.827316803,-0.232579437,-1.0985833,1.287758587,0.292818053,0.039875033,0.17887595,-0.562180177,-0.532083507,-3.576347728,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.362799932,0.341624584,-0.039749746,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1950,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.107712765,-0.052051533,0.22850305,-0.150841904,-0.417091897,-0.382233012,0.091916873,-0.05044321,0.388529156,1.037019399,0.928060711,0.313001677,0.197971983,0.200026345,-0.162108483,-0.218311175,-0.149085703,0.00698844,0.956556027,0.439988913,0.175578173,-0.112829543,-0.365852063,-0.387608017,-0.081525017,0.11288427,-0.006691667,0.00834287,0.45455325,0.090912117,0.529993913,0.417359253,0.569780663,-0.087730277,-0.949624367,0.225613183,0.6408419,0.444563033,-0.4677179,-0.523594283,-0.132199867,-0.3200114,0.441237733,0.704603183,0.284195433,0.141157567,-0.359569367,-0.462400817,-0.836604617,-0.6179667,0.0025796,-0.321775167,-0.7850939,0.079831467,-0.815878167,-0.393315867,0.8192779,0.212767233,0.398809867,0.109854133,0.257735067,-0.046077067,-0.530717633,-0.6826669,0.0308618,-0.741829567,0.021777567,-0.3568633,-0.885542867,0.8205631,0.520974867,0.399664833,0.145872533,0.1547542,0.069473733,-0.3298508,-1.166489233,-1.107318,-0.4640591,-0.499261567,0.115076233,-0.877933233,0.293536967,-0.587055933,-0.1481706,0.3743635,0.494730333,-0.305125433,-0.2562697,-0.571427367,-0.724512033,-1.145960767,-2.123509867,-0.326466267,-0.6276131,-0.7485787,-0.504277633,-0.851612067,-0.055973,0.1284685,-0.115896267,-1.143753767,-0.886135967,-0.676692267,-0.148409033,-0.407181,-0.309262733,-0.527617867,-0.3612857,-0.7181559,-0.519667,-0.695360867,-0.347157033,0.2087129,-0.2708056,-0.523448467,-0.6170617,-0.781346433,-0.555258833,-0.4018671,-0.4609393,-0.469345,-0.0202798,-0.108665833,-0.213664867,-0.8924086,0.217652067,-0.280634767,-0.717541133,-0.6554467,-0.719212133,-0.752853333,-0.871941867,-0.373989967,-0.815301133,-0.798098,0.156389433,0.3594335,0.149424567,-0.435043,0.378014633,0.038562367,-0.314447433,-0.139768967,-0.050003033,-0.314863433,0.301175733,1.441089267,0.399043733,0.2386906,0.671868267,2.991976367,2.482114417,1.023538167,1.584472833,0.537587933,-0.192284067,0.033566667,-0.102694483,-0.38788331,0.0181748,-1.028809317,-0.8479534,-0.834705783,-0.540486583,0.777726633,-0.037385717,0.160383597,-0.690532437,-2.0048783,0.626046887,0.709198053,1.180781733,1.15216245,-0.153603177,-0.031751107,-3.576347728,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.402918632,0.752061084,0.000167754,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1951,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.240098165,0.082354167,0.04066285,-0.438687234,-0.401666437,-0.095352782,-0.205795427,-0.26642801,0.239560056,0.493637569,0.052553311,-0.395654423,-0.273606117,0.371249355,-0.162108483,-0.218311175,-0.867125003,-1.09407416,-0.216116673,0.566379413,0.318784873,-0.690671843,-1.092397363,-0.102604517,-0.015896017,-0.23004073,-0.075622667,0.27769127,0.26514325,-0.345986583,0.672742913,0.404239253,-0.074022737,-0.792847277,0.290126633,-0.634166817,-0.2544116,1.243457033,1.7469601,0.098418717,-0.018510867,0.3843476,0.119000733,-0.389780817,-0.116009567,0.101949567,0.202161633,0.058560183,-0.030696617,0.1049768,-1.6519654,-0.782182167,-0.1858869,-0.852036533,-0.284642167,0.186064133,-0.3929081,-0.290585767,-0.299357133,-0.178061867,-0.399132933,0.055355933,-0.380284633,-0.0971889,-1.0887052,-0.508733567,-0.299103433,-1.2542453,-0.610156867,0.3190161,-0.437672133,-0.461070167,-0.369710467,-0.0013828,-0.263501267,-0.2834238,-0.663197233,0.019416,-1.3441551,-0.751624567,-0.455743767,-0.728555233,-0.982695033,0.107143067,-0.3799896,-0.6432295,-0.566901667,0.141707567,0.3149583,0.220442633,-0.067714033,0.226777233,2.012717133,-0.588257267,0.3960399,-0.5068567,-0.749524633,-0.355694067,-0.323103,-0.6564875,0.112312733,1.072662233,0.873847033,0.825180733,0.873382967,1.982466,1.657934267,-0.186086867,0.0519343,-0.3754509,-0.391454,-0.282896867,-0.016043033,-0.1901201,-0.1384816,0.321599533,0.1221503,-0.001904433,0.007367167,0.2103979,0.1744267,0.083282,0.1137662,0.267414167,-0.392372867,-0.5317616,-0.181813933,-0.118058767,0.417018867,-0.0723017,0.512934867,-0.325758333,-0.281260867,-0.016336967,0.388505867,0.814909,0.380602433,0.3591305,1.234896567,-0.229527,0.069944633,0.120432367,-0.631050433,0.231328033,0.071036967,0.599276567,1.013482733,-0.243842733,0.402789733,1.5137336,-0.160465733,0.365149367,-0.582899583,-0.319191833,1.262336833,0.957469933,0.091147933,0.173398667,-0.659363483,-0.06995531,1.0590638,1.854064183,1.3420661,1.386151217,1.039902417,-0.686675367,-0.967654717,-0.452943803,-0.416019437,0.7698887,1.294095787,1.402644653,0.991241733,0.44849795,-0.505645477,-0.189919807,-3.576347728,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.580381032,1.109765084,0.020229454,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1952,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.263217065,0.033574867,0.15297345,-0.119166734,-0.278884657,-0.338404662,-0.259759267,-0.17097111,0.254059056,0.449727299,0.142348511,0.049815877,0.135995383,-0.148652125,-0.162108483,-0.218311175,0.175344397,-0.22761106,0.417939827,0.176735113,-0.227301327,-0.210578843,-0.365708663,-0.571625317,-0.657874017,-0.26351273,-0.009168667,-0.03760913,-0.10345875,-0.127448783,0.430507913,-0.266503747,-0.194996537,0.357213023,-0.165899367,-0.036474817,0.6380614,-0.010296967,-0.5598129,-0.582633283,-0.412851867,-0.5912854,-0.534464267,-0.304582817,0.059505433,-0.341028433,-1.414387367,-0.526268817,0.138326383,-0.7732452,-0.1776414,-0.042462167,-0.1602979,0.538462467,-0.258628167,-0.489044867,0.0066879,-0.100153767,0.115135867,0.382820133,-0.114859933,-0.649486067,-0.189992633,0.4741191,-0.4579642,-0.853714567,0.114020567,0.4405637,-0.965775867,-0.4244629,0.098326867,-0.321749167,0.162621533,0.4792292,0.256975733,0.0659372,0.006764767,0.720362,-0.3746381,0.217926433,-0.498446767,-0.957391233,-0.751801033,-0.035789933,-0.4972206,-0.6211485,-0.468747667,-0.209982433,0.1946353,0.385398633,0.125093967,0.539159233,-0.944462867,-0.215893267,-0.5818271,-0.6161987,-0.644154633,-0.438816067,-0.272334,-0.4248395,-0.381992267,-0.392116767,-0.290880967,-0.746379267,-0.857519033,-0.912169,-0.324588733,-0.247922867,-0.2308647,-0.6473819,-0.529043,-0.396614867,-0.204266033,-0.1130761,-0.3328496,-0.415985467,-0.2498267,0.141753567,0.253209167,0.1867909,-0.0230033,0.023794,-0.0067608,0.022769167,-0.380836867,-0.3280496,-0.178145933,-0.283628767,-0.092421133,-0.2468507,-0.687209133,-0.059477333,-0.300805867,0.275350033,0.183314867,0.384487,0.200329433,-0.1105155,0.229678567,0.37959,-0.645392367,-1.457904633,-0.063373433,0.127971033,0.420487967,0.182572567,0.272664733,1.235250267,1.058146733,-0.0920034,1.413142267,1.878380367,0.399670417,2.013493167,-0.841377167,0.823829933,0.602080933,0.711337667,-1.078303983,-1.06908931,-0.5368912,0.181453183,0.8715396,2.100334217,0.871411417,-0.407190367,-0.386993717,0.563701597,-1.243863437,0.1576577,2.080531887,0.911798653,0.656343733,-0.02747505,0.127707823,0.114570193,-3.576347728,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.406215932,1.288489784,0.025891654,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1953,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.125552665,0.029681167,0.04703175,-0.351840934,-0.523260347,-0.528925434,-0.599813827,-0.57172381,-0.246265094,-0.080780321,-0.310274789,-0.938244723,-0.530028517,-0.372732145,-0.162108483,-0.218311175,-1.152487603,-0.71955606,0.135196427,0.320011413,-0.233962427,-0.399615143,-0.673572663,-0.586788717,-0.521498017,-0.16326523,-0.436571667,0.03714557,0.22392665,-0.288458583,-0.686627087,0.795918753,0.777578463,-0.918786577,-1.403589367,0.122899183,0.5205149,0.452983033,0.0524621,-0.679808283,-0.387091867,-0.7169484,-0.593742267,-0.055698317,-0.306151567,-0.543104433,0.393338633,-0.051710817,-0.965914617,0.6816068,0.8780776,-0.897128167,-0.6150579,-0.163136533,-0.138640167,-0.187966867,-0.5601201,-0.323527767,0.346288867,-0.278777867,-1.124027933,-0.314113067,-0.321071633,-0.8483539,-0.1151852,-0.383972567,-0.190939433,-0.8240793,0.157793133,-0.2566619,-0.802709133,-0.172505167,0.391537533,-0.1811768,-0.137254267,0.0215592,-0.183926233,-0.657459,-0.3197541,0.089858433,-0.075966767,0.204721767,-0.413548033,-0.259404933,-0.2047676,-0.5871865,-0.364554667,0.094580567,0.5525643,0.645393633,0.375369967,-0.070439767,0.139297133,-0.205420267,-0.3981281,-0.6661387,-0.294957633,-0.071800067,-0.188508,-0.3381425,-0.142850267,0.330442233,0.954309033,0.241915733,0.145622967,0.563026,0.359295267,0.205648133,-0.0694937,-0.1274119,-0.464367,-0.226186867,0.061280967,0.0033149,0.0674344,-0.071953467,-0.0959587,-0.030665433,0.229003167,0.2747939,0.2090227,0.515801,0.5894522,-0.288700833,0.376357133,-0.0659296,-0.346110933,0.097108233,0.554866867,0.4347113,0.014435867,-0.227063333,-0.267874867,0.251987033,-0.082433133,-0.110892,-0.001836567,-0.1681235,-0.360665433,0.567818,0.882474633,-0.863118633,-0.258160433,0.061441033,-0.050627033,-0.106415433,0.051626733,-0.607740733,0.662370733,1.2021586,0.375775267,-1.403225633,-0.725754583,0.587851167,-0.791624167,1.650168933,1.095389933,0.755984667,-0.583287483,0.40796869,1.0633838,0.441980183,0.4150936,0.196106217,0.156586417,1.459016633,0.988781283,-0.132995403,0.876247563,0.3308667,1.468178587,0.445163253,1.218567733,1.32305995,1.975420823,0.136830193,-0.400477228,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.998008632,-2.009998876,0.050447954,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1954,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.160891065,-0.046457333,-0.06016465,-0.472849034,-0.574968877,-0.426828462,-0.275534827,-0.36252951,-0.082429744,0.112336879,-0.090397489,-0.751186823,-0.415385517,-0.275815745,-0.162108483,-0.218311175,-0.458017303,-0.26314056,0.944736227,0.733797413,0.163534273,-0.307589443,-0.774522663,-0.670665317,-0.310540017,0.07015277,-0.169303667,0.07616327,0.22331025,-0.206650183,-0.782026387,0.309625253,1.008233163,-0.108161277,-1.056342367,0.120993183,0.5898344,0.463340033,0.2508911,-0.528246283,-0.423607867,-0.6301274,-0.123162267,-0.198143817,-0.248731567,-0.237769433,0.802158633,0.016995183,-1.441879617,0.0744528,1.1529146,0.421435833,-0.6320049,-0.640264533,-0.933190167,-0.556177867,-0.8675781,-0.275521767,-0.401723133,-0.411077867,-0.692982933,0.530195933,-0.680862633,-0.8868069,0.1242328,-0.063469567,-0.502547433,-0.6263273,-0.263472867,0.1514901,-0.794517133,-0.371277167,-0.256330467,0.0572562,-0.191577267,-0.3198388,-1.169684233,-0.276244,-0.4124421,-1.076703567,-0.865653767,-0.289487233,-1.104199033,-0.181621933,-0.2524356,-0.3602025,-0.172856667,-0.129508433,-0.2439007,-0.418982367,-0.729715033,-0.852774767,-2.877863867,-0.690594267,-1.4537081,-0.8487757,-0.545012633,-0.008226067,-0.06701,-0.1973225,-0.050911267,-0.804142767,-0.963234967,-0.841181267,-1.052099033,-1.601286,-1.337384733,-0.335959867,-1.3514497,-0.4502389,-0.60487,-0.127510867,0.144470967,-0.0168851,-0.1318726,-0.176311467,-0.0701717,-0.226075433,0.198913167,0.0666469,-0.1525033,0.030985,-0.0526758,-0.932270833,0.386984133,-0.4511726,0.292442067,0.555585233,0.334068867,-0.5974517,0.064187867,0.115472667,0.158202133,0.180612033,-0.019876133,-0.634207,0.048900433,-0.2733785,0.270098567,-0.045034,-0.935161367,0.173877367,0.342247567,0.119474033,-0.018972033,-0.555930433,-1.049055267,-1.147767733,0.153456733,-1.2845944,-1.062128733,0.081786367,0.725486417,-0.009896833,-1.228407167,0.906512933,1.601275933,-0.388514333,-1.855695883,-0.49463471,-0.0921892,-0.639134817,0.2773636,2.336031217,0.246527417,-0.151527367,-0.193710717,0.380113597,0.043641263,0.5175997,1.771228587,0.616425653,0.584957733,0.43984595,0.608147823,-0.142563307,0.556857272,-0.245353902,-2.198381257,1.970402204,-4.44E-16,-0.966995978,1.460630732,1.498001284,-0.003866346,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1955,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,-0.418689865,-0.092375233,-0.02764375,-0.441716234,-0.487215327,-0.211653762,-0.180551027,-0.36154221,-0.028304344,-0.079054711,-0.286736589,-0.451378723,-0.358993317,-0.869162145,-0.162108483,-0.218311175,0.595829997,-0.31635086,0.506711427,0.505458413,0.165339273,-0.498324243,-0.967616663,-0.811626517,-0.148808017,-0.06708473,-0.187217667,-0.63710453,-0.47330975,-0.079070183,-1.021350087,-0.529712347,0.500255663,1.271738023,0.687129633,-0.167004817,-0.1331356,0.133254033,0.1681381,-0.338273283,-0.241802867,-0.3795799,-0.044550267,0.103200183,-0.112035567,-0.581297433,-0.964452367,-0.255335817,-0.715511117,-0.9584562,1.2355446,1.898759833,-0.3254979,-0.639206533,-0.760552167,-0.219023867,-0.5929281,-0.179800767,-0.073257133,0.192036133,0.180232067,0.025699933,-0.723979633,-1.3678439,-0.3750922,0.088184433,-0.383604433,-0.3132723,-1.059064867,-0.6675829,-1.190737133,-0.501383167,-0.078164467,0.3608342,-0.145175267,-0.5922448,-1.203820233,-1.036395,-0.7504041,-0.536161567,-0.122496767,-0.885973233,-1.014229033,-0.477990933,0.6212344,-0.8267185,-0.093499667,-0.092802433,-0.3160317,-0.633788367,-0.858780033,-0.774336767,-0.844534867,0.031831733,-0.3931141,-0.4708137,-0.847739633,-0.780100067,-0.097848,-0.2472485,-0.237781267,-0.356281767,-0.668165967,-0.787697267,-1.337698033,-1.017834,-0.418917733,-0.071432867,-0.8670617,-0.6826609,-0.650421,-0.382200867,-0.420342033,-0.4882381,-0.2358826,-0.144473467,-0.3289817,-0.252674433,-0.330276833,-0.1407641,-0.2603683,-0.049005,0.1934742,-0.029562833,-0.111373867,-0.5097256,-0.342622933,-0.454601767,-0.157471133,-0.4382937,-0.876606133,-0.631882333,-1.080037867,-0.126043967,-0.295371133,0.083103,0.604818433,0.3197815,0.821636567,0.428124,0.342308633,-0.546472633,-1.214923433,-0.257298967,0.268205967,0.532565567,0.796941733,0.558145267,0.198615733,-0.7352424,1.032281267,1.838519367,0.766402417,1.429999167,-0.029255167,0.657536933,1.287069933,0.990344667,-0.741696983,-0.69066931,-0.0446802,-0.387632817,-0.3183144,0.383888217,0.841610417,0.861144633,0.412140283,0.140042597,-1.208716737,0.0210087,2.208025687,-0.529452547,0.098433533,0.83073895,-0.729078577,-0.174546807,2.484448772,-0.245353902,-2.198381257,2.835903704,-4.44E-16,-0.966995978,2.071160432,0.763582084,-0.026844446,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
1956,-4.44E-16,-4.44E-16,-0.00187217,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-0.001045463,-0.065956807,-0.461292442,0.033015935,0.125225367,0.02735385,-0.456593434,-0.599110657,-0.571298078,-0.364278927,-0.31621171,0.272487256,0.421937949,0.142467511,-0.226537123,0.260686483,0.302774875,-0.162108483,-0.218311175,-0.780705003,-0.70076546,0.239988327,0.573269013,-0.068965327,-0.536989843,-0.832942163,-0.260526317,0.265627983,0.19106727,0.328662333,-0.12034663,-0.00317755,0.331344817,0.949349913,1.202528753,0.693438063,-0.341030577,-1.259244367,-1.165349817,-0.3088706,0.553564033,0.0726291,-0.803423283,-0.377487867,-0.2347144,-0.024064267,0.230890183,0.350902433,0.622027567,-0.050167367,-0.110059817,0.050868383,0.7664028,-0.0160784,-0.212976167,-0.8333519,-0.109785533,0.018456833,-0.165964867,-0.5043261,-0.463238767,0.102726867,0.247641133,1.272599067,0.739866933,-0.671474633,-0.0458519,-0.7264022,-0.526399567,-0.386885433,-0.3425713,-0.762576867,-1.0501359,-1.064159133,0.113030833,0.558569533,0.0885432,-0.314012267,-0.6400048,-1.060453233,0.549937,-0.7061111,-0.245867567,-0.550871767,-1.150291233,-1.223316033,-0.294345933,0.2837214,0.3893285,0.294893333,-0.240820433,-0.8540817,-1.155576367,-1.227774033,-0.600764767,0.728274133,0.285716733,-0.9465691,-0.6120357,-0.875005633,-0.249095067,-0.227939,0.0047175,-0.154304267,-0.671083767,-0.605380967,-0.665871267,-0.675581033,-0.372084,0.708994267,0.305950133,-0.6738237,-1.3270979,-0.849853,-0.660007867,-0.359164033,-0.2778581,0.0719774,-0.312938467,-0.6337337,-1.067564433,-0.776741833,-0.2294611,-0.1476133,-0.461842,-0.3421638,-0.522947833,-0.473727867,-1.0033576,0.546703067,0.221561233,-0.096058133,-0.0813507,-0.231270133,-1.250067333,-0.678053867,-0.050382967,-0.596002133,-0.389532,0.066503433,0.4594455,-0.125181433,0.078145,0.055202633,-0.785529633,-0.582450433,-0.266269967,0.342263967,0.184460567,-0.288116267,-0.575196733,-0.591702267,-1.3159764,-1.096037733,1.646595367,2.529460417,-0.332131833,0.695109833,-0.015751067,0.419648933,0.436686667,0.179651517,0.62237869,-0.4047772,0.495508183,-0.6038794,0.243849217,0.114109417,-0.423261367,-0.591173717,0.270531597,0.070558563,0.8999927,1.450106887,-0.074155747,0.399252433,0.53371095,0.054477423,-0.411508607,-0.814076628,-0.245353902,-2.198381257,-2.027326796,-4.44E-16,-0.966995978,1.216865632,-2.286416816,-0.136033246,-0.331111721,-0.342284461,-0.556939968,-4.44E-16,-0.00376235,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16,-4.44E-16
